gene,gene,log2FC,pvalue,adj_pvalue,regulation,test_type,mean_tumor,mean_normal,neg_log10_pval,mechanistic_note
C2orf73,C2orf73,0.01097865376074747,0.9545027504711479,0.964483909463518,Not Significant,welch_ttest,5.163760916913774,5.152782263153027,0.01570501331765553,Not Significant
LOC645188,LOC645188,-0.014675479783577305,0.9545365784310536,0.964483909463518,Not Significant,welch_ttest,3.9438237439846677,3.958499223768245,0.01570501331765553,Not Significant
BARX1-AS1,BARX1-AS1,0.011454938096296274,0.9553172898317276,0.9652139345161513,Not Significant,welch_ttest,4.059251488933605,4.047796550837309,0.015376416933383258,Not Significant
/KLK8,/KLK8,-0.009298561753231738,0.9556757912678596,0.9655173127305534,Not Significant,welch_ttest,4.871633122977515,4.880931684730747,0.015239934462592227,Not Significant
ZNF415,ZNF415,-0.0070965130612847815,0.9558630895832873,0.9656476983482148,Not Significant,welch_ttest,8.007917659439247,8.015014172500532,0.015181290323918321,Not Significant
CXCL17,CXCL17,0.011335994849360986,0.9564470088242877,0.9661787245663005,Not Significant,welch_ttest,5.115197125147182,5.103861130297821,0.014942529988793326,Not Significant
PLD5,PLD5,-0.013748398146899987,0.9565948795983004,0.9662692277165725,Not Significant,welch_ttest,4.40762936466518,4.42137776281208,0.01490185099535362,Not Significant
PPP4R3A,PPP4R3A,0.004257527224277524,0.9572660710766765,0.9667996655891349,Not Significant,welch_ttest,9.429297387729415,9.425039860505137,0.014663508484513976,Not Significant
/DYX1C1,/DYX1C1,0.005852051397814861,0.9572046465516659,0.9667996655891349,Not Significant,welch_ttest,7.29764774925569,7.291795697857875,0.014663508484513976,Not Significant
KIF25,KIF25,-0.008159828547854353,0.9572949402881078,0.9667996655891349,Not Significant,welch_ttest,6.620142419951527,6.628302248499382,0.014663508484513976,Not Significant
MIATNB,MIATNB,-0.006622048695125393,0.9575478561940163,0.966996190504129,Not Significant,welch_ttest,6.60762950765753,6.614251556352656,0.014575236823197352,Not Significant
PKIA-AS1,PKIA-AS1,0.015311509289833047,0.9579437369674908,0.9673370582204152,Not Significant,welch_ttest,2.8659265989068508,2.8506150896170177,0.014422174293902561,Not Significant
RFPL3,RFPL3,0.004627649401844458,0.958041095850365,0.967376453666203,Not Significant,welch_ttest,6.740599409976734,6.7359717605748894,0.014404487722102649,Not Significant
ACSM5,ACSM5,-0.007506840281424232,0.958147406111822,0.9674248823661171,Not Significant,welch_ttest,10.309039503127703,10.316546343409128,0.014382746660887551,Not Significant
MFAP4,MFAP4,-0.017806123941269902,0.9583006613547582,0.9675207018184077,Not Significant,welch_ttest,7.325509874461539,7.343315998402809,0.014339733710277547,Not Significant
LOC114224,LOC114224,0.005193545358118001,0.9593237289097029,0.9684946371139788,Not Significant,welch_ttest,9.23710416932211,9.231910623963993,0.013902779775282903,Not Significant
LINC00648,LINC00648,0.01286529590019958,0.9594039060723543,0.9685166075669529,Not Significant,welch_ttest,3.1951801221386393,3.1823148262384398,0.01389292784848775,Not Significant
HSPC081,HSPC081,-0.011704929740762537,0.9595753013334631,0.9686306542532006,Not Significant,welch_ttest,4.310804038801835,4.322508968542597,0.013841790955025746,Not Significant
OTC,OTC,-0.008591215148491482,0.9602586425542465,0.9692614327011693,Not Significant,welch_ttest,2.7880161012399314,2.796607316388423,0.013559067669477422,Not Significant
CAND1.11,CAND1.11,-0.010449659278309653,0.9603357124862298,0.9692802162915742,Not Significant,welch_ttest,3.8630110306875687,3.8734606899658783,0.013550651435895128,Not Significant
NLRP14,NLRP14,-0.010021733981202985,0.9604155167742571,0.9693017572508633,Not Significant,welch_ttest,5.126278953950638,5.136300687931841,0.013540999927852432,Not Significant
RPS8,RPS8,0.009785999325084838,0.960822585036366,0.9696535674662455,Not Significant,welch_ttest,2.8159380962962626,2.8061520969711777,0.013383400384483195,Not Significant
CRCT1,CRCT1,-0.00817607883283955,0.9614693979700955,0.9702472683106623,Not Significant,welch_ttest,2.484096838880925,2.4922729177137644,0.013117571323609106,Not Significant
C22orf31,C22orf31,-0.008106546080824728,0.9615332005993363,0.9702525997162069,Not Significant,welch_ttest,6.03865374550639,6.046760291587215,0.013115184928178772,Not Significant
LINC00950,LINC00950,-0.0109628742416632,0.9616466811822405,0.970308055866696,Not Significant,welch_ttest,4.690930715750508,4.701893589992171,0.013090362926266832,Not Significant
NAALADL2,NAALADL2,-0.010207451079539354,0.962022620999094,0.970569250101313,Not Significant,welch_ttest,4.66862380005281,4.678831251132349,0.012973472265393936,Not Significant
KIRREL,KIRREL,0.004837928571006955,0.9620139848583996,0.970569250101313,Not Significant,welch_ttest,8.936829168443559,8.931991239872552,0.012973472265393936,Not Significant
C17orf105,C17orf105,-0.012471458915880085,0.9628404644239468,0.9712461440029941,Not Significant,welch_ttest,3.192680251729581,3.205151710645461,0.012670692403689463,Not Significant
SHROOM4,SHROOM4,-0.007499458627212796,0.9628692924594219,0.9712461440029941,Not Significant,welch_ttest,7.455521956497295,7.463021415124508,0.012670692403689463,Not Significant
MAP3K15,MAP3K15,0.010869674561972964,0.9628026369837147,0.9712461440029941,Not Significant,welch_ttest,4.423808877116514,4.412939202554541,0.012670692403689463,Not Significant
LOC100132005,LOC100132005,-0.007542300489667753,0.963353410773705,0.9716218652747732,Not Significant,welch_ttest,3.888299979548071,3.895842280037739,0.012502720440259896,Not Significant
LOC286121,LOC286121,0.009415091882257087,0.96335897727696,0.9716218652747732,Not Significant,welch_ttest,5.284655307828121,5.275240215945864,0.012502720440259896,Not Significant
LOC729307,LOC729307,0.011357560754008844,0.963639628961702,0.9718458058506702,Not Significant,welch_ttest,4.180807057720289,4.16944949696628,0.012402635259259295,Not Significant
HOXC6,HOXC6,-0.004083222924844421,0.9638953321023218,0.9720445597139161,Not Significant,welch_ttest,11.843248734618037,11.847331957542881,0.012313826026090016,Not Significant
SPATA1,SPATA1,0.0071779966223219915,0.9648450449182143,0.9728839533384416,Not Significant,welch_ttest,5.185304991951664,5.178126995329342,0.011938959762920663,Not Significant
NAA40,NAA40,-0.003708556230563431,0.964815072687382,0.9728839533384416,Not Significant,welch_ttest,9.61703565549267,9.620744211723233,0.011938959762920663,Not Significant
RXFP3,RXFP3,-0.004152069607058717,0.965081549554609,0.9730632505239246,Not Significant,welch_ttest,2.1690126692912033,2.173164738898262,0.011858929042311318,Not Significant
HYALP1,HYALP1,0.011680388768061434,0.9652393823250184,0.973104034959796,Not Significant,welch_ttest,2.553106329138795,2.5414259403707335,0.011840726644623104,Not Significant
LOC440117,LOC440117,-0.009915657876985229,0.965212189983421,0.973104034959796,Not Significant,welch_ttest,4.303147429125732,4.313063087002718,0.011840726644623104,Not Significant
LOC101927958,LOC101927958,0.007299752094882983,0.9653049504543035,0.9731109672604338,Not Significant,welch_ttest,5.823731460152653,5.81643170805777,0.011837632783040033,Not Significant
LOC105370697,LOC105370697,0.010067257333303381,0.9655341933669145,0.9732828870393629,Not Significant,welch_ttest,3.7749681409910902,3.764900883657787,0.01176091263583222,Not Significant
/PCDHGC3,/PCDHGC3,0.011657294952572173,0.965837672686039,0.973529613540916,Not Significant,welch_ttest,4.138608882629182,4.12695158767661,0.011650833253554224,Not Significant
TERB2,TERB2,-0.012425728880271159,0.9660645351285431,0.9736990876857899,Not Significant,welch_ttest,2.7513572373239854,2.7637829662042566,0.011575236908776154,Not Significant
PGBD4,PGBD4,-0.005958232159632537,0.9662507474517998,0.9738275723512759,Not Significant,welch_ttest,6.038528755857106,6.044486988016739,0.011517933270827863,Not Significant
MMP12,MMP12,0.008890198877518074,0.966600623185288,0.9741209781432091,Not Significant,welch_ttest,5.876716387947009,5.867826189069491,0.011387103822250985,Not Significant
/DEFB104A,/DEFB104A,0.010027773934393025,0.9670226206738821,0.9744870267290443,Not Significant,welch_ttest,4.450636088021003,4.44060831408661,0.01122393823696222,Not Significant
ST8SIA6-AS1,ST8SIA6-AS1,0.009491393292173633,0.9671211031494686,0.9745270384233737,Not Significant,welch_ttest,4.4060279214971345,4.396536528204961,0.011206106802728877,Not Significant
LINC00527,LINC00527,0.004505348473119675,0.9671934450746182,0.9745407061280565,Not Significant,welch_ttest,6.228356348318319,6.223850999845199,0.011200015881835319,Not Significant
BACE2,BACE2,-0.005735002446845883,0.9676941750395223,0.9749859882204229,Not Significant,welch_ttest,10.437342926384723,10.443077928831569,0.011001625616620147,Not Significant
LOC101927018,LOC101927018,-0.008507585119553518,0.9683515236231995,0.9755890053881418,Not Significant,welch_ttest,4.8591854095545495,4.867692994674103,0.010733102706571136,Not Significant
/CSHL1,/CSHL1,-0.0058938512764386,0.968837319294358,0.9759899896961662,Not Significant,welch_ttest,2.0384534350286967,2.0443472863051353,0.01055463667963185,Not Significant
LINC00868,LINC00868,-0.004148643433460997,0.9688672641983836,0.9759899896961662,Not Significant,welch_ttest,6.8587053119974,6.862853955430861,0.01055463667963185,Not Significant
SPG7,SPG7,0.008032021146560098,0.9691208678395397,0.9761861475564744,Not Significant,welch_ttest,3.027638531703058,3.019606510556498,0.010467359435560654,Not Significant
TESC,TESC,0.00531098942175845,0.9694018002132176,0.976409807881365,Not Significant,welch_ttest,8.13523905342442,8.129928064002662,0.01036786681387925,Not Significant
CCR4,CCR4,-0.008236854637090119,0.9694615835623578,0.9764107068074287,Not Significant,welch_ttest,4.337640495959517,4.3458773505966075,0.010367466983350877,Not Significant
KRT16,KRT16,-0.007485291584468534,0.9697746559417036,0.9766666947405361,Not Significant,welch_ttest,3.329801793520969,3.3372870851054377,0.010253621881942312,Not Significant
BPIFB6,BPIFB6,0.007818389653094115,0.9699661561579004,0.9767526658961567,Not Significant,welch_ttest,4.159605881231979,4.151787491578885,0.010215394761575486,Not Significant
SEMA3C,SEMA3C,-0.006504933438471028,0.9700367549243738,0.9767526658961567,Not Significant,welch_ttest,9.223382281245165,9.229887214683636,0.010215394761575486,Not Significant
POU5F2,POU5F2,-0.008767003159151798,0.9699943799621766,0.9767526658961567,Not Significant,welch_ttest,4.675342566955189,4.684109570114341,0.010215394761575486,Not Significant
TRIM67,TRIM67,-0.0045205072016054615,0.9706405096877617,0.977301247988285,Not Significant,welch_ttest,6.428435446604003,6.4329559538056085,0.00997154664658895,Not Significant
CROCC,CROCC,0.004550004583133038,0.9707602731306872,0.9773624804777019,Not Significant,welch_ttest,6.647631097857049,6.643081093273916,0.009944336920549232,Not Significant
LOC339622,LOC339622,-0.01054833301259217,0.970874263474801,0.9774178935219018,Not Significant,welch_ttest,2.6127446448036733,2.6232929778162655,0.00991971463597138,Not Significant
GLI1,GLI1,0.007860883679293273,0.9711971364131634,0.9776433519831049,Not Significant,welch_ttest,5.713947037844407,5.7060861541651136,0.009819548601522997,Not Significant
LINC00265,LINC00265,-0.007070043140323001,0.9712161429742896,0.9776433519831049,Not Significant,welch_ttest,4.174966669075634,4.182036712215957,0.009819548601522997,Not Significant
BARX1,BARX1,0.007995054140284452,0.9721069952709266,0.9784212943356986,Not Significant,welch_ttest,4.7003045347845225,4.692309480644238,0.00947410389506183,Not Significant
LINC01289,LINC01289,0.008910174128464732,0.9720660687159248,0.9784212943356986,Not Significant,welch_ttest,4.1023926059768705,4.093482431848406,0.00947410389506183,Not Significant
LOC105374325,LOC105374325,0.007702097167427091,0.9726076420311197,0.9787623687373908,Not Significant,welch_ttest,4.148415330681148,4.140713233513721,0.009322736667889816,Not Significant
GPR31,GPR31,0.0060964096967706105,0.972609861153311,0.9787623687373908,Not Significant,welch_ttest,3.792678763709423,3.786582354012652,0.009322736667889816,Not Significant
ADGRD1,ADGRD1,-0.008768329955413101,0.9726229666656966,0.9787623687373908,Not Significant,welch_ttest,5.383877248213101,5.392645578168514,0.009322736667889816,Not Significant
LOC105377134,LOC105377134,0.004776716003934922,0.9730763482517608,0.9791591827404378,Not Significant,welch_ttest,5.873418774189848,5.868642058185913,0.009146698834203618,Not Significant
CLC,CLC,0.0063257885681826664,0.9732480947711903,0.9792725701727355,Not Significant,welch_ttest,5.880001099787946,5.873675311219763,0.009096410090523017,Not Significant
MFSD8,MFSD8,0.0027383982848441235,0.9734504625441566,0.9794167527751755,Not Significant,welch_ttest,9.719914642998038,9.717176244713194,0.00903247171295021,Not Significant
WNT8B,WNT8B,0.005330179703163296,0.9740441675575393,0.9799546297393205,Not Significant,welch_ttest,3.8501199485651076,3.8447897688619443,0.008794030950342866,Not Significant
ZBTB16,ZBTB16,-0.0061936990293034455,0.9741976560854054,0.9800356192005406,Not Significant,welch_ttest,9.668710521135468,9.674904220164771,0.00875813967370078,Not Significant
LHCGR,LHCGR,-0.00866570436748848,0.974242887555085,0.9800356192005406,Not Significant,welch_ttest,3.921542630024213,3.9302083343917014,0.00875813967370078,Not Significant
C16orf82,C16orf82,0.0059602912009211195,0.9743233145614072,0.9800570621505874,Not Significant,welch_ttest,3.726709268527131,3.7207489773262097,0.008748637516001783,Not Significant
LOC255177,LOC255177,0.0054160650309933445,0.9744305650311709,0.9801054821776761,Not Significant,welch_ttest,2.459121874426711,2.453705809395718,0.008727181590682366,Not Significant
LOC105369340,LOC105369340,0.006536837481698754,0.9751167371216497,0.9807361541690599,Not Significant,welch_ttest,5.3114026160709,5.3048657785892015,0.008447814435154272,Not Significant
STOML3,STOML3,0.006351860599498771,0.976073637726445,0.981621040511607,Not Significant,welch_ttest,4.65365689639863,4.647305035799131,0.00805614131593908,Not Significant
SETDB2,SETDB2,-0.002490059472112449,0.9761149635051185,0.981621040511607,Not Significant,welch_ttest,8.568614577754165,8.571104637226277,0.00805614131593908,Not Significant
CCDC27,CCDC27,-0.005628576097393534,0.9762523115463149,0.9816996194467431,Not Significant,welch_ttest,3.4009790475575383,3.406607623654932,0.008021377358489177,Not Significant
LOC100505918,LOC100505918,0.002745763344117691,0.9763325967930415,0.9817208111364321,Not Significant,welch_ttest,7.015838720209392,7.0130929568652745,0.008012002459714451,Not Significant
LINC01305,LINC01305,0.007331741202191822,0.9764795934648663,0.9818090757821397,Not Significant,welch_ttest,4.338738835896606,4.3314070946944145,0.007972957626366935,Not Significant
CHKB-AS1,CHKB-AS1,-0.0029484037485962844,0.9767576949055105,0.9820291420492003,Not Significant,welch_ttest,7.02490165362097,7.027850057369566,0.007875624185180459,Not Significant
ABCG4,ABCG4,0.003984228500273801,0.9769889111412828,0.9822020462480274,Not Significant,welch_ttest,6.474654609529262,6.470670381028988,0.007799165426058975,Not Significant
LOC101929628,LOC101929628,-0.007079806405775102,0.9772961607045906,0.9823917997139634,Not Significant,welch_ttest,3.9437327998237937,3.9508126062295688,0.0077152713595030255,Not Significant
PIK3CD-AS2,PIK3CD-AS2,-0.006412644936593992,0.9772390533706171,0.9823917997139634,Not Significant,welch_ttest,4.7822950022113835,4.7887076471479775,0.0077152713595030255,Not Significant
SIX3-AS1,SIX3-AS1,-0.0056744014312783975,0.9778996016058407,0.9829387932479441,Not Significant,welch_ttest,4.673494998951245,4.6791694003825235,0.007473524469255435,Not Significant
QRICH2,QRICH2,0.0057238631340545965,0.9782020602534035,0.983123607868184,Not Significant,welch_ttest,5.042689760199644,5.036965897065589,0.007391875005905665,Not Significant
LOC101927647,LOC101927647,0.006565748406385907,0.9781839463907811,0.983123607868184,Not Significant,welch_ttest,4.345360781554543,4.338795033148157,0.007391875005905665,Not Significant
MIR205,MIR205,-0.005512179287579411,0.978532414088209,0.9833960131884172,Not Significant,welch_ttest,3.7035407250397907,3.70905290432737,0.0072715567269438855,Not Significant
LAMTOR5-AS1,LAMTOR5-AS1,-0.0031115070588132454,0.9787468161715546,0.9835516831425889,Not Significant,welch_ttest,6.376971928213213,6.380083435272026,0.00720281407317412,Not Significant
